INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 2253, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 89589, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 89821, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 90077, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 90437, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 90821, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 91053, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 91405, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 91797, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 92285, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 92549, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 92765, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 93333, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 93573, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 93829, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 94093, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 94341, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 94573, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 95101, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 95365, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 95597, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 96117, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 96349, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 96597, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 96853, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 97341, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 97565, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 97821, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 98069, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 99045, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 99797, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 100325, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 100597, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 100845, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 101357, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 101597, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 101845, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 102093, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 102357, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 102621, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 102885, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 103109, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 103389, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 103589, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 103837, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 104389, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 104581, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 104813, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 105293, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 105685, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 106085, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 107101, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 107901, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 108349, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 108613, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 108845, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 109373, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 109621, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 109853, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 110109, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 110333, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 110589, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 111141, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 111413, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 111709, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 112229, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 112285, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 112549, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 112709, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERDE', 112933, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'VERMELHO', 113365, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AMARELO', 113589, 1);
INSERT INTO NOTA(FK_MAPA, COR, TEMPO, STATUS) VALUES (8, 'AZUL', 113821, 1);
